TaskID,TaskName,Department,Owner,RiskLevel,StartMonth,PlannedDurationMonths,PlannedEndMonth,ActualEndMonth,PlannedCostUSD,Month,MonthActualProgressPct,MonthCumulativeProgressPct,MonthSpendUSD,CompletedOnTime
79,Task 79,Networking,Employee_7,Low,5,2,6,8,11835.74,5,18.99,18.99,2532.51,False
79,Task 79,Networking,Employee_7,Low,5,2,6,8,11835.74,6,22.18,41.17,2861.92,False
79,Task 79,Networking,Employee_7,Low,5,2,6,8,11835.74,7,39.44,80.61,5440.12,False
79,Task 79,Networking,Employee_7,Low,5,2,6,8,11835.74,8,19.39,100.0,2926.0,False
79,Task 79,Networking,Employee_7,Low,5,2,6,8,11835.74,9,0.0,100.0,0.0,False
80,Task 80,Networking,Employee_86,High,5,5,9,11,5721.06,1,0.0,0.0,0.0,False
80,Task 80,Networking,Employee_86,High,5,5,9,11,5721.06,2,0.0,0.0,0.0,False
80,Task 80,Networking,Employee_86,High,5,5,9,11,5721.06,3,0.0,0.0,0.0,False
80,Task 80,Networking,Employee_86,High,5,5,9,11,5721.06,4,0.0,0.0,0.0,False
80,Task 80,Networking,Employee_86,High,5,5,9,11,5721.06,5,26.69,26.69,1738.49,False
80,Task 80,Networking,Employee_86,High,5,5,9,11,5721.06,6,10.31,37.0,609.89,False
80,Task 80,Networking,Employee_86,High,5,5,9,11,5721.06,7,4.5,41.5,311.14,False
80,Task 80,Networking,Employee_86,High,5,5,9,11,5721.06,8,11.81,53.31,636.88,False
80,Task 80,Networking,Employee_86,High,5,5,9,11,5721.06,9,22.34,75.64,1188.5,False
81,Task 81,Networking,Employee_79,Medium,6,5,10,9,24555.19,1,0.0,0.0,0.0,True
81,Task 81,Networking,Employee_79,Medium,6,5,10,9,24555.19,2,0.0,0.0,0.0,True
81,Task 81,Networking,Employee_79,Medium,6,5,10,9,24555.19,3,0.0,0.0,0.0,True
81,Task 81,Networking,Employee_79,Medium,6,5,10,9,24555.19,4,0.0,0.0,0.0,True
81,Task 81,Networking,Employee_79,Medium,6,5,10,9,24555.19,5,0.0,0.0,0.0,True
81,Task 81,Networking,Employee_79,Medium,6,5,10,9,24555.19,6,30.36,30.36,9094.22,True
81,Task 81,Networking,Employee_79,Medium,6,5,10,9,24555.19,7,20.73,51.1,5996.63,True
81,Task 81,Networking,Employee_79,Medium,6,5,10,9,24555.19,8,13.58,64.67,3363.45,True
81,Task 81,Networking,Employee_79,Medium,6,5,10,9,24555.19,9,35.33,100.0,9855.06,True
82,Task 82,Networking,Employee_21,Medium,6,4,9,10,18510.87,1,0.0,0.0,0.0,False
82,Task 82,Networking,Employee_21,Medium,6,4,9,10,18510.87,2,0.0,0.0,0.0,False
82,Task 82,Networking,Employee_21,Medium,6,4,9,10,18510.87,3,0.0,0.0,0.0,False
82,Task 82,Networking,Employee_21,Medium,6,4,9,10,18510.87,4,0.0,0.0,0.0,False
82,Task 82,Networking,Employee_21,Medium,6,4,9,10,18510.87,5,0.0,0.0,0.0,False
82,Task 82,Networking,Employee_21,Medium,6,4,9,10,18510.87,6,15.67,15.67,3128.26,False
82,Task 82,Networking,Employee_21,Medium,6,4,9,10,18510.87,7,6.73,22.4,1213.18,False
82,Task 82,Networking,Employee_21,Medium,6,4,9,10,18510.87,8,34.14,56.54,7057.24,False
82,Task 82,Networking,Employee_21,Medium,6,4,9,10,18510.87,9,8.23,64.77,1903.07,False
83,Task 83,Security,Employee_82,Medium,3,5,7,9,11140.89,1,0.0,0.0,0.0,False
83,Task 83,Security,Employee_82,Medium,3,5,7,9,11140.89,2,0.0,0.0,0.0,False
83,Task 83,Security,Employee_82,Medium,3,5,7,9,11140.89,3,19.34,19.34,2790.44,False
83,Task 83,Security,Employee_82,Medium,3,5,7,9,11140.89,4,16.23,35.57,2309.55,False
83,Task 83,Security,Employee_82,Medium,3,5,7,9,11140.89,5,16.93,52.5,1727.45,False
83,Task 83,Security,Employee_82,Medium,3,5,7,9,11140.89,6,20.24,72.74,2665.66,False
83,Task 83,Security,Employee_82,Medium,3,5,7,9,11140.89,7,7.6,80.34,1075.9,False
83,Task 83,Security,Employee_82,Medium,3,5,7,9,11140.89,8,12.66,93.0,1370.89,False
83,Task 83,Security,Employee_82,Medium,3,5,7,9,11140.89,9,7.0,100.0,879.51,False
84,Task 84,Data,Employee_57,Medium,1,6,6,6,4402.56,1,22.78,22.78,1281.49,True
84,Task 84,Data,Employee_57,Medium,1,6,6,6,4402.56,2,3.22,26.0,154.43,True
84,Task 84,Data,Employee_57,Medium,1,6,6,6,4402.56,3,17.94,43.94,983.3,True
84,Task 84,Data,Employee_57,Medium,1,6,6,6,4402.56,4,9.06,53.01,493.96,True
84,Task 84,Data,Employee_57,Medium,1,6,6,6,4402.56,5,22.98,75.99,1039.63,True
84,Task 84,Data,Employee_57,Medium,1,6,6,6,4402.56,6,24.01,100.0,1302.07,True
84,Task 84,Data,Employee_57,Medium,1,6,6,6,4402.56,7,0.0,100.0,0.0,True
84,Task 84,Data,Employee_57,Medium,1,6,6,6,4402.56,8,0.0,100.0,0.0,True
84,Task 84,Data,Employee_57,Medium,1,6,6,6,4402.56,9,0.0,100.0,0.0,True
85,Task 85,Data,Employee_41,Low,5,1,5,6,10638.91,1,0.0,0.0,0.0,False
85,Task 85,Data,Employee_41,Low,5,1,5,6,10638.91,2,0.0,0.0,0.0,False
85,Task 85,Data,Employee_41,Low,5,1,5,6,10638.91,3,0.0,0.0,0.0,False
85,Task 85,Data,Employee_41,Low,5,1,5,6,10638.91,4,0.0,0.0,0.0,False
85,Task 85,Data,Employee_41,Low,5,1,5,6,10638.91,5,17.31,17.31,1827.26,False
85,Task 85,Data,Employee_41,Low,5,1,5,6,10638.91,6,82.69,100.0,8341.47,False
86,Task 86,Networking,Employee_89,Low,2,6,7,8,10996.85,1,0.0,0.0,0.0,False
86,Task 86,Networking,Employee_89,Low,2,6,7,8,10996.85,2,5.32,5.32,711.42,False
86,Task 86,Networking,Employee_89,Low,2,6,7,8,10996.85,3,22.84,28.15,2580.19,False
86,Task 86,Networking,Employee_89,Low,2,6,7,8,10996.85,4,12.75,40.91,1613.53,False
86,Task 86,Networking,Employee_89,Low,2,6,7,8,10996.85,5,23.64,64.55,3261.04,False
86,Task 86,Networking,Employee_89,Low,2,6,7,8,10996.85,6,4.99,69.54,629.16,False
86,Task 86,Networking,Employee_89,Low,2,6,7,8,10996.85,7,12.06,81.6,1317.13,False
86,Task 86,Networking,Employee_89,Low,2,6,7,8,10996.85,8,18.4,100.0,1840.87,False
87,Task 87,Networking,Employee_43,Medium,5,4,8,8,21190.37,1,0.0,0.0,0.0,True
87,Task 87,Networking,Employee_43,Medium,5,4,8,8,21190.37,2,0.0,0.0,0.0,True
87,Task 87,Networking,Employee_43,Medium,5,4,8,8,21190.37,3,0.0,0.0,0.0,True
87,Task 87,Networking,Employee_43,Medium,5,4,8,8,21190.37,4,0.0,0.0,0.0,True
87,Task 87,Networking,Employee_43,Medium,5,4,8,8,21190.37,5,35.82,35.82,9681.9,True
87,Task 87,Networking,Employee_43,Medium,5,4,8,8,21190.37,6,4.83,40.65,1248.78,True
87,Task 87,Networking,Employee_43,Medium,5,4,8,8,21190.37,7,35.99,76.64,9906.87,True
87,Task 87,Networking,Employee_43,Medium,5,4,8,8,21190.37,8,23.36,100.0,5150.39,True
88,Task 88,Networking,Employee_50,Low,5,6,10,12,18870.28,1,0.0,0.0,0.0,False
88,Task 88,Networking,Employee_50,Low,5,6,10,12,18870.28,2,0.0,0.0,0.0,False
88,Task 88,Networking,Employee_50,Low,5,6,10,12,18870.28,3,0.0,0.0,0.0,False
88,Task 88,Networking,Employee_50,Low,5,6,10,12,18870.28,4,0.0,0.0,0.0,False
88,Task 88,Networking,Employee_50,Low,5,6,10,12,18870.28,5,14.15,14.15,2852.19,False
88,Task 88,Networking,Employee_50,Low,5,6,10,12,18870.28,6,8.26,22.41,1863.27,False
88,Task 88,Networking,Employee_50,Low,5,6,10,12,18870.28,7,9.52,31.93,1788.0,False
88,Task 88,Networking,Employee_50,Low,5,6,10,12,18870.28,8,11.9,43.82,2119.44,False
88,Task 88,Networking,Employee_50,Low,5,6,10,12,18870.28,9,15.86,59.68,3118.11,False
89,Task 89,Networking,Employee_62,Medium,1,3,3,6,25162.87,1,4.78,4.78,1187.14,False
89,Task 89,Networking,Employee_62,Medium,1,3,3,6,25162.87,2,4.02,8.8,1295.77,False
89,Task 89,Networking,Employee_62,Medium,1,3,3,6,25162.87,3,34.27,43.07,10474.32,False
89,Task 89,Networking,Employee_62,Medium,1,3,3,6,25162.87,4,16.81,59.88,3957.72,False
89,Task 89,Networking,Employee_62,Medium,1,3,3,6,25162.87,5,15.45,75.34,4149.06,False
89,Task 89,Networking,Employee_62,Medium,1,3,3,6,25162.87,6,24.66,100.0,7767.99,False
90,Task 90,Networking,Employee_69,High,6,6,11,12,14702.8,1,0.0,0.0,0.0,False
90,Task 90,Networking,Employee_69,High,6,6,11,12,14702.8,2,0.0,0.0,0.0,False
90,Task 90,Networking,Employee_69,High,6,6,11,12,14702.8,3,0.0,0.0,0.0,False
90,Task 90,Networking,Employee_69,High,6,6,11,12,14702.8,4,0.0,0.0,0.0,False
90,Task 90,Networking,Employee_69,High,6,6,11,12,14702.8,5,0.0,0.0,0.0,False
90,Task 90,Networking,Employee_69,High,6,6,11,12,14702.8,6,20.56,20.56,3505.79,False
90,Task 90,Networking,Employee_69,High,6,6,11,12,14702.8,7,11.26,31.82,1893.11,False
90,Task 90,Networking,Employee_69,High,6,6,11,12,14702.8,8,14.11,45.93,2292.05,False
90,Task 90,Networking,Employee_69,High,6,6,11,12,14702.8,9,5.42,51.34,790.1,False
91,Task 91,Security,Employee_63,Medium,2,3,4,6,5814.95,1,0.0,0.0,0.0,False
91,Task 91,Security,Employee_63,Medium,2,3,4,6,5814.95,2,24.77,24.77,1830.78,False
91,Task 91,Security,Employee_63,Medium,2,3,4,6,5814.95,3,12.83,37.6,968.08,False
91,Task 91,Security,Employee_63,Medium,2,3,4,6,5814.95,4,4.7,42.29,264.89,False
91,Task 91,Security,Employee_63,Medium,2,3,4,6,5814.95,5,30.04,72.33,1848.95,False
91,Task 91,Security,Employee_63,Medium,2,3,4,6,5814.95,6,27.67,100.0,1935.87,False
92,Task 92,Networking,Employee_44,Medium,6,6,11,12,20777.98,1,0.0,0.0,0.0,False
92,Task 92,Networking,Employee_44,Medium,6,6,11,12,20777.98,2,0.0,0.0,0.0,False
92,Task 92,Networking,Employee_44,Medium,6,6,11,12,20777.98,3,0.0,0.0,0.0,False
92,Task 92,Networking,Employee_44,Medium,6,6,11,12,20777.98,4,0.0,0.0,0.0,False
92,Task 92,Networking,Employee_44,Medium,6,6,11,12,20777.98,5,0.0,0.0,0.0,False
92,Task 92,Networking,Employee_44,Medium,6,6,11,12,20777.98,6,20.07,20.07,4720.61,False
92,Task 92,Networking,Employee_44,Medium,6,6,11,12,20777.98,7,6.59,26.66,1282.34,False
92,Task 92,Networking,Employee_44,Medium,6,6,11,12,20777.98,8,23.05,49.71,5991.0,False
92,Task 92,Networking,Employee_44,Medium,6,6,11,12,20777.98,9,8.34,58.05,1744.43,False
93,Task 93,Networking,Employee_17,Low,5,5,9,12,21976.24,1,0.0,0.0,0.0,False
93,Task 93,Networking,Employee_17,Low,5,5,9,12,21976.24,2,0.0,0.0,0.0,False
93,Task 93,Networking,Employee_17,Low,5,5,9,12,21976.24,3,0.0,0.0,0.0,False
93,Task 93,Networking,Employee_17,Low,5,5,9,12,21976.24,4,0.0,0.0,0.0,False
93,Task 93,Networking,Employee_17,Low,5,5,9,12,21976.24,5,19.88,19.88,5197.32,False
93,Task 93,Networking,Employee_17,Low,5,5,9,12,21976.24,6,18.81,38.69,4540.13,False
93,Task 93,Networking,Employee_17,Low,5,5,9,12,21976.24,7,15.66,54.35,3208.36,False
93,Task 93,Networking,Employee_17,Low,5,5,9,12,21976.24,8,13.52,67.88,2936.77,False
93,Task 93,Networking,Employee_17,Low,5,5,9,12,21976.24,9,4.05,71.92,1043.6,False
94,Task 94,Platform,Employee_11,Low,6,4,9,8,16947.62,1,0.0,0.0,0.0,True
94,Task 94,Platform,Employee_11,Low,6,4,9,8,16947.62,2,0.0,0.0,0.0,True
94,Task 94,Platform,Employee_11,Low,6,4,9,8,16947.62,3,0.0,0.0,0.0,True
94,Task 94,Platform,Employee_11,Low,6,4,9,8,16947.62,4,0.0,0.0,0.0,True
94,Task 94,Platform,Employee_11,Low,6,4,9,8,16947.62,5,0.0,0.0,0.0,True
94,Task 94,Platform,Employee_11,Low,6,4,9,8,16947.62,6,26.52,26.52,4670.62,True
94,Task 94,Platform,Employee_11,Low,6,4,9,8,16947.62,7,31.53,58.06,6259.17,True
94,Task 94,Platform,Employee_11,Low,6,4,9,8,16947.62,8,41.94,100.0,8006.42,True
95,Task 95,Security,Employee_7,Medium,3,4,6,7,22232.88,1,0.0,0.0,0.0,False
95,Task 95,Security,Employee_7,Medium,3,4,6,7,22232.88,2,0.0,0.0,0.0,False
95,Task 95,Security,Employee_7,Medium,3,4,6,7,22232.88,3,9.44,9.44,2615.73,False
95,Task 95,Security,Employee_7,Medium,3,4,6,7,22232.88,4,24.7,34.13,6497.35,False
95,Task 95,Security,Employee_7,Medium,3,4,6,7,22232.88,5,22.67,56.8,6223.64,False
95,Task 95,Security,Employee_7,Medium,3,4,6,7,22232.88,6,19.2,76.0,5033.35,False
95,Task 95,Security,Employee_7,Medium,3,4,6,7,22232.88,7,24.0,100.0,6253.0,False
96,Task 96,Data,Employee_44,Medium,4,3,6,7,15246.74,1,0.0,0.0,0.0,False
96,Task 96,Data,Employee_44,Medium,4,3,6,7,15246.74,2,0.0,0.0,0.0,False
96,Task 96,Data,Employee_44,Medium,4,3,6,7,15246.74,3,0.0,0.0,0.0,False
96,Task 96,Data,Employee_44,Medium,4,3,6,7,15246.74,4,25.56,25.56,4865.89,False
96,Task 96,Data,Employee_44,Medium,4,3,6,7,15246.74,5,30.25,55.81,4205.44,False
96,Task 96,Data,Employee_44,Medium,4,3,6,7,15246.74,6,9.45,65.26,1771.99,False
96,Task 96,Data,Employee_44,Medium,4,3,6,7,15246.74,7,34.74,100.0,5040.43,False
97,Task 97,Platform,Employee_61,High,1,6,6,7,15976.11,1,10.67,10.67,1730.31,False
97,Task 97,Platform,Employee_61,High,1,6,6,7,15976.11,2,20.44,31.11,3744.79,False
97,Task 97,Platform,Employee_61,High,1,6,6,7,15976.11,3,6.5,37.61,1342.65,False
97,Task 97,Platform,Employee_61,High,1,6,6,7,15976.11,4,22.22,59.84,4092.2,False
97,Task 97,Platform,Employee_61,High,1,6,6,7,15976.11,5,22.56,82.4,3618.29,False
97,Task 97,Platform,Employee_61,High,1,6,6,7,15976.11,6,14.79,97.19,2726.65,False
97,Task 97,Platform,Employee_61,High,1,6,6,7,15976.11,7,2.81,100.0,501.03,False
98,Task 98,Data,Employee_29,High,6,1,6,7,13576.79,1,0.0,0.0,0.0,False
98,Task 98,Data,Employee_29,High,6,1,6,7,13576.79,2,0.0,0.0,0.0,False
98,Task 98,Data,Employee_29,High,6,1,6,7,13576.79,3,0.0,0.0,0.0,False
98,Task 98,Data,Employee_29,High,6,1,6,7,13576.79,4,0.0,0.0,0.0,False
98,Task 98,Data,Employee_29,High,6,1,6,7,13576.79,5,0.0,0.0,0.0,False
98,Task 98,Data,Employee_29,High,6,1,6,7,13576.79,6,80.34,80.34,13136.45,False
98,Task 98,Data,Employee_29,High,6,1,6,7,13576.79,7,19.66,100.0,2980.9,False
99,Task 99,Platform,Employee_32,High,2,1,2,3,3441.26,1,0.0,0.0,0.0,False
99,Task 99,Platform,Employee_32,High,2,1,2,3,3441.26,2,70.34,70.34,2790.92,False
99,Task 99,Platform,Employee_32,High,2,1,2,3,3441.26,3,29.66,100.0,1299.27,False
100,Task 100,Security,Employee_61,High,6,1,6,9,5519.98,1,0.0,0.0,0.0,False
100,Task 100,Security,Employee_61,High,6,1,6,9,5519.98,2,0.0,0.0,0.0,False
100,Task 100,Security,Employee_61,High,6,1,6,9,5519.98,3,0.0,0.0,0.0,False
100,Task 100,Security,Employee_61,High,6,1,6,9,5519.98,4,0.0,0.0,0.0,False
100,Task 100,Security,Employee_61,High,6,1,6,9,5519.98,5,0.0,0.0,0.0,False
100,Task 100,Security,Employee_61,High,6,1,6,9,5519.98,6,9.54,9.54,537.17,False
100,Task 100,Security,Employee_61,High,6,1,6,9,5519.98,7,46.8,56.34,3056.98,False
100,Task 100,Security,Employee_61,High,6,1,6,9,5519.98,8,35.67,92.01,1825.18,False
100,Task 100,Security,Employee_61,High,6,1,6,9,5519.98,9,7.99,100.0,499.59,False
101,Task 101,Networking,Employee_90,Low,3,3,5,7,3592.74,1,0.0,0.0,0.0,False
101,Task 101,Networking,Employee_90,Low,3,3,5,7,3592.74,2,0.0,0.0,0.0,False
101,Task 101,Networking,Employee_90,Low,3,3,5,7,3592.74,3,13.39,13.39,619.37,False
101,Task 101,Networking,Employee_90,Low,3,3,5,7,3592.74,4,21.45,34.84,924.55,False
101,Task 101,Networking,Employee_90,Low,3,3,5,7,3592.74,5,4.6,39.43,157.19,False
101,Task 101,Networking,Employee_90,Low,3,3,5,7,3592.74,6,28.79,68.22,1244.65,False
101,Task 101,Networking,Employee_90,Low,3,3,5,7,3592.74,7,31.78,100.0,1038.74,False
102,Task 102,Platform,Employee_100,Low,2,3,4,6,18841.36,1,0.0,0.0,0.0,False
102,Task 102,Platform,Employee_100,Low,2,3,4,6,18841.36,2,4.69,4.69,951.96,False
102,Task 102,Platform,Employee_100,Low,2,3,4,6,18841.36,3,15.29,19.97,2907.6,False
102,Task 102,Platform,Employee_100,Low,2,3,4,6,18841.36,4,21.09,41.06,5161.44,False
102,Task 102,Platform,Employee_100,Low,2,3,4,6,18841.36,5,31.0,72.06,6252.38,False
102,Task 102,Platform,Employee_100,Low,2,3,4,6,18841.36,6,27.94,100.0,5687.59,False
103,Task 103,Data,Employee_74,Medium,6,4,9,8,10723.95,1,0.0,0.0,0.0,True
103,Task 103,Data,Employee_74,Medium,6,4,9,8,10723.95,2,0.0,0.0,0.0,True
103,Task 103,Data,Employee_74,Medium,6,4,9,8,10723.95,3,0.0,0.0,0.0,True
103,Task 103,Data,Employee_74,Medium,6,4,9,8,10723.95,4,0.0,0.0,0.0,True
103,Task 103,Data,Employee_74,Medium,6,4,9,8,10723.95,5,0.0,0.0,0.0,True
103,Task 103,Data,Employee_74,Medium,6,4,9,8,10723.95,6,13.84,13.84,1466.57,True
103,Task 103,Data,Employee_74,Medium,6,4,9,8,10723.95,7,45.63,59.47,4565.05,True
103,Task 103,Data,Employee_74,Medium,6,4,9,8,10723.95,8,40.53,100.0,5095.44,True
104,Task 104,Security,Employee_10,High,5,6,10,10,15619.15,1,0.0,0.0,0.0,True
104,Task 104,Security,Employee_10,High,5,6,10,10,15619.15,2,0.0,0.0,0.0,True
104,Task 104,Security,Employee_10,High,5,6,10,10,15619.15,3,0.0,0.0,0.0,True
104,Task 104,Security,Employee_10,High,5,6,10,10,15619.15,4,0.0,0.0,0.0,True
104,Task 104,Security,Employee_10,High,5,6,10,10,15619.15,5,18.8,18.8,3135.87,True
104,Task 104,Security,Employee_10,High,5,6,10,10,15619.15,6,9.44,28.24,1703.35,True
104,Task 104,Security,Employee_10,High,5,6,10,10,15619.15,7,26.08,54.32,4313.62,True
104,Task 104,Security,Employee_10,High,5,6,10,10,15619.15,8,6.44,60.76,1015.28,True
104,Task 104,Security,Employee_10,High,5,6,10,10,15619.15,9,13.34,74.1,2696.31,True
105,Task 105,Data,Employee_88,High,5,1,5,8,25675.88,1,0.0,0.0,0.0,False
105,Task 105,Data,Employee_88,High,5,1,5,8,25675.88,2,0.0,0.0,0.0,False
105,Task 105,Data,Employee_88,High,5,1,5,8,25675.88,3,0.0,0.0,0.0,False
105,Task 105,Data,Employee_88,High,5,1,5,8,25675.88,4,0.0,0.0,0.0,False
105,Task 105,Data,Employee_88,High,5,1,5,8,25675.88,5,55.45,55.45,16525.51,False
105,Task 105,Data,Employee_88,High,5,1,5,8,25675.88,6,18.81,74.27,5059.94,False
105,Task 105,Data,Employee_88,High,5,1,5,8,25675.88,7,17.89,92.15,5720.75,False
105,Task 105,Data,Employee_88,High,5,1,5,8,25675.88,8,7.85,100.0,2194.67,False
106,Task 106,Data,Employee_69,Medium,4,6,9,10,9084.01,1,0.0,0.0,0.0,False
106,Task 106,Data,Employee_69,Medium,4,6,9,10,9084.01,2,0.0,0.0,0.0,False
106,Task 106,Data,Employee_69,Medium,4,6,9,10,9084.01,3,0.0,0.0,0.0,False
106,Task 106,Data,Employee_69,Medium,4,6,9,10,9084.01,4,18.13,18.13,1894.68,False
106,Task 106,Data,Employee_69,Medium,4,6,9,10,9084.01,5,4.98,23.11,431.12,False
106,Task 106,Data,Employee_69,Medium,4,6,9,10,9084.01,6,16.46,39.57,1364.88,False
106,Task 106,Data,Employee_69,Medium,4,6,9,10,9084.01,7,14.91,54.48,1717.97,False
106,Task 106,Data,Employee_69,Medium,4,6,9,10,9084.01,8,14.82,69.29,1543.22,False
106,Task 106,Data,Employee_69,Medium,4,6,9,10,9084.01,9,16.06,85.35,1777.4,False
107,Task 107,Data,Employee_2,Low,4,4,7,7,13144.32,1,0.0,0.0,0.0,True
107,Task 107,Data,Employee_2,Low,4,4,7,7,13144.32,2,0.0,0.0,0.0,True
107,Task 107,Data,Employee_2,Low,4,4,7,7,13144.32,3,0.0,0.0,0.0,True
107,Task 107,Data,Employee_2,Low,4,4,7,7,13144.32,4,12.67,12.67,1632.45,True
107,Task 107,Data,Employee_2,Low,4,4,7,7,13144.32,5,13.11,25.78,1889.34,True
107,Task 107,Data,Employee_2,Low,4,4,7,7,13144.32,6,44.19,69.97,5376.91,True
107,Task 107,Data,Employee_2,Low,4,4,7,7,13144.32,7,30.03,100.0,4471.66,True
107,Task 107,Data,Employee_2,Low,4,4,7,7,13144.32,8,0.0,100.0,0.0,True
107,Task 107,Data,Employee_2,Low,4,4,7,7,13144.32,9,0.0,100.0,0.0,True
108,Task 108,Data,Employee_82,Low,4,6,9,11,21844.32,1,0.0,0.0,0.0,False
108,Task 108,Data,Employee_82,Low,4,6,9,11,21844.32,2,0.0,0.0,0.0,False
108,Task 108,Data,Employee_82,Low,4,6,9,11,21844.32,3,0.0,0.0,0.0,False
108,Task 108,Data,Employee_82,Low,4,6,9,11,21844.32,4,10.34,10.34,2573.91,False
108,Task 108,Data,Employee_82,Low,4,6,9,11,21844.32,5,24.71,35.04,5487.41,False
108,Task 108,Data,Employee_82,Low,4,6,9,11,21844.32,6,11.46,46.51,2949.14,False
108,Task 108,Data,Employee_82,Low,4,6,9,11,21844.32,7,15.4,61.91,4184.96,False
108,Task 108,Data,Employee_82,Low,4,6,9,11,21844.32,8,3.34,65.24,883.53,False
108,Task 108,Data,Employee_82,Low,4,6,9,11,21844.32,9,4.99,70.23,998.57,False
109,Task 109,Data,Employee_79,Medium,5,4,8,8,8567.45,1,0.0,0.0,0.0,True
109,Task 109,Data,Employee_79,Medium,5,4,8,8,8567.45,2,0.0,0.0,0.0,True
109,Task 109,Data,Employee_79,Medium,5,4,8,8,8567.45,3,0.0,0.0,0.0,True
109,Task 109,Data,Employee_79,Medium,5,4,8,8,8567.45,4,0.0,0.0,0.0,True
109,Task 109,Data,Employee_79,Medium,5,4,8,8,8567.45,5,15.26,15.26,1499.74,True
109,Task 109,Data,Employee_79,Medium,5,4,8,8,8567.45,6,47.43,62.69,4798.94,True
109,Task 109,Data,Employee_79,Medium,5,4,8,8,8567.45,7,10.96,73.64,1055.02,True
109,Task 109,Data,Employee_79,Medium,5,4,8,8,8567.45,8,26.36,100.0,2040.99,True
110,Task 110,Data,Employee_42,Medium,2,1,2,2,4740.86,1,0.0,0.0,0.0,True
110,Task 110,Data,Employee_42,Medium,2,1,2,2,4740.86,2,100.0,100.0,5248.53,True
111,Task 111,Security,Employee_97,High,4,5,8,10,10103.79,1,0.0,0.0,0.0,False
111,Task 111,Security,Employee_97,High,4,5,8,10,10103.79,2,0.0,0.0,0.0,False
111,Task 111,Security,Employee_97,High,4,5,8,10,10103.79,3,0.0,0.0,0.0,False
111,Task 111,Security,Employee_97,High,4,5,8,10,10103.79,4,8.2,8.2,974.68,False
111,Task 111,Security,Employee_97,High,4,5,8,10,10103.79,5,19.04,27.24,2347.31,False
111,Task 111,Security,Employee_97,High,4,5,8,10,10103.79,6,5.95,33.19,589.24,False
111,Task 111,Security,Employee_97,High,4,5,8,10,10103.79,7,7.82,41.02,764.18,False
111,Task 111,Security,Employee_97,High,4,5,8,10,10103.79,8,20.95,61.96,1993.4,False
111,Task 111,Security,Employee_97,High,4,5,8,10,10103.79,9,10.05,72.02,1172.83,False
112,Task 112,Data,Employee_4,Low,4,3,6,8,6864.17,1,0.0,0.0,0.0,False
112,Task 112,Data,Employee_4,Low,4,3,6,8,6864.17,2,0.0,0.0,0.0,False
112,Task 112,Data,Employee_4,Low,4,3,6,8,6864.17,3,0.0,0.0,0.0,False
112,Task 112,Data,Employee_4,Low,4,3,6,8,6864.17,4,5.05,5.05,432.74,False
112,Task 112,Data,Employee_4,Low,4,3,6,8,6864.17,5,37.06,42.11,3016.45,False
112,Task 112,Data,Employee_4,Low,4,3,6,8,6864.17,6,5.77,47.89,483.59,False
112,Task 112,Data,Employee_4,Low,4,3,6,8,6864.17,7,23.09,70.97,1641.54,False
112,Task 112,Data,Employee_4,Low,4,3,6,8,6864.17,8,29.03,100.0,2442.5,False
113,Task 113,Data,Employee_34,High,3,3,5,8,26233.7,1,0.0,0.0,0.0,False
113,Task 113,Data,Employee_34,High,3,3,5,8,26233.7,2,0.0,0.0,0.0,False
113,Task 113,Data,Employee_34,High,3,3,5,8,26233.7,3,4.66,4.66,1358.04,False
113,Task 113,Data,Employee_34,High,3,3,5,8,26233.7,4,24.52,29.18,7671.81,False
113,Task 113,Data,Employee_34,High,3,3,5,8,26233.7,5,16.06,45.24,3928.55,False
113,Task 113,Data,Employee_34,High,3,3,5,8,26233.7,6,22.63,67.87,5486.57,False
113,Task 113,Data,Employee_34,High,3,3,5,8,26233.7,7,13.73,81.6,3598.81,False
113,Task 113,Data,Employee_34,High,3,3,5,8,26233.7,8,18.4,100.0,4651.43,False
114,Task 114,Data,Employee_72,Low,1,5,5,6,23169.33,1,24.32,24.32,6554.78,False
114,Task 114,Data,Employee_72,Low,1,5,5,6,23169.33,2,8.17,32.49,2081.33,False
114,Task 114,Data,Employee_72,Low,1,5,5,6,23169.33,3,26.89,59.38,6991.34,False
114,Task 114,Data,Employee_72,Low,1,5,5,6,23169.33,4,11.08,70.46,3049.83,False
114,Task 114,Data,Employee_72,Low,1,5,5,6,23169.33,5,7.25,77.72,1666.25,False
114,Task 114,Data,Employee_72,Low,1,5,5,6,23169.33,6,22.28,100.0,6704.67,False
114,Task 114,Data,Employee_72,Low,1,5,5,6,23169.33,7,0.0,100.0,0.0,False
114,Task 114,Data,Employee_72,Low,1,5,5,6,23169.33,8,0.0,100.0,0.0,False
114,Task 114,Data,Employee_72,Low,1,5,5,6,23169.33,9,0.0,100.0,0.0,False
115,Task 115,Networking,Employee_63,High,5,2,6,8,18765.58,1,0.0,0.0,0.0,False
115,Task 115,Networking,Employee_63,High,5,2,6,8,18765.58,2,0.0,0.0,0.0,False
115,Task 115,Networking,Employee_63,High,5,2,6,8,18765.58,3,0.0,0.0,0.0,False
115,Task 115,Networking,Employee_63,High,5,2,6,8,18765.58,4,0.0,0.0,0.0,False
115,Task 115,Networking,Employee_63,High,5,2,6,8,18765.58,5,36.82,36.82,6417.84,False
115,Task 115,Networking,Employee_63,High,5,2,6,8,18765.58,6,25.82,62.64,4419.68,False
